timestep_pose,frame_vio,pose_x,pose_y,pose_z,ori_x,ori_y,ori_z,ori_w
0.0,0.0,0.25806,-0.052809,-0.092179,0.014429,0.121855,-0.736274,0.665465
0.0333333333333333,0.3333333333333333,0.2587406666666667,-0.0871286666666666,-0.0957063333333333,0.010502,0.11254,-0.7344886666666667,0.668966
0.1,1.0,0.260102,-0.155768,-0.102761,0.002648,0.09391,-0.730918,0.675968
0.1333333333333333,1.3333333333333333,0.2601553333333333,-0.2028693333333333,-0.1078443333333333,-0.0070879999999999,0.0780326666666666,-0.72808,0.6804486666666667
0.1666666666666666,1.6666666666666663,0.2602086666666666,-0.2499706666666666,-0.1129276666666666,-0.0168239999999999,0.0621553333333333,-0.725242,0.6849293333333333
0.2333333333333333,2.333333333333333,0.2595986666666666,-0.3201243333333333,-0.1266733333333333,-0.0443179999999999,0.0270806666666666,-0.7171386666666667,0.6939386666666666
0.2666666666666666,2.666666666666666,0.2589353333333333,-0.3431766666666667,-0.1353356666666666,-0.0620759999999999,0.0078833333333333,-0.7118733333333334,0.6984673333333333
0.3,3.0,0.258272,-0.3662289999999999,-0.1439979999999999,-0.0798339999999999,-0.0113139999999999,-0.706608,0.702996
0.3666666666666666,3.666666666666666,0.2564693333333333,-0.3776536666666666,-0.1533719999999999,-0.0747386666666666,0.0008979999999999,-0.7087746666666667,0.7013986666666666
0.4,4.0,0.255568,-0.383366,-0.158059,-0.072191,0.007004,-0.709858,0.7006
0.4333333333333333,4.333333333333333,0.252801,-0.3570453333333333,-0.158681,-0.0735393333333333,0.0066603333333333,-0.7075416666666666,0.7027856666666666
0.5,5.0,0.247267,-0.304404,-0.159925,-0.076236,0.005973,-0.702909,0.707157
0.5333333333333333,5.333333333333333,0.2510273333333333,-0.2476526666666667,-0.1493006666666667,-0.0643933333333333,0.0255349999999999,-0.714849,0.694657
0.5666666666666667,5.666666666666666,0.2547876666666666,-0.1909013333333334,-0.1386763333333333,-0.0525506666666666,0.0450969999999999,-0.7267889999999999,0.682157
0.6333333333333333,6.333333333333332,0.2587393333333333,-0.1169843333333333,-0.1280556666666666,-0.0364946666666666,0.061955,-0.7396223333333333,0.6691303333333333
0.6666666666666666,6.666666666666665,0.2589306666666667,-0.0998186666666667,-0.1280593333333333,-0.0322813333333333,0.059251,-0.7405156666666667,0.6686036666666667
0.7,6.999999999999999,0.259122,-0.082653,-0.128063,-0.028068,0.056547,-0.741409,0.668077
0.7666666666666666,7.666666666666665,0.260094,-0.1255349999999999,-0.1309749999999999,-0.0402286666666666,0.0459376666666666,-0.7355196666666667,0.6746203333333334
0.8,8.0,0.26058,-0.146976,-0.132431,-0.046309,0.040633,-0.732575,0.677892
0.8333333333333334,8.333333333333334,0.2603696666666666,-0.189894,-0.1317973333333333,-0.0472906666666666,0.0382106666666666,-0.7305243333333333,0.6801506666666667
0.9,9.0,0.259949,-0.27573,-0.13053,-0.049254,0.033366,-0.726423,0.684668
0.9333333333333332,9.333333333333334,0.2574933333333333,-0.2980819999999999,-0.1368986666666666,-0.07142,0.0074963333333333,-0.7180676666666667,0.6904306666666667
0.9666666666666668,9.666666666666666,0.2550376666666666,-0.320434,-0.1432673333333333,-0.093586,-0.0183733333333333,-0.7097123333333334,0.6961933333333333
1.0333333333333332,10.333333333333332,0.2523796666666666,-0.3477593333333333,-0.1475713333333333,-0.1043686666666667,-0.0299256666666667,-0.7074463333333333,0.6978206666666666
1.0666666666666669,10.666666666666666,0.2521773333333333,-0.3527326666666666,-0.1455066666666666,-0.0929853333333333,-0.0156083333333333,-0.7135356666666667,0.6936853333333334
1.1,11.0,0.251975,-0.357706,-0.143442,-0.081602,-0.001291,-0.719625,0.68955
1.1666666666666667,11.666666666666666,0.2453896666666666,-0.3304966666666667,-0.1451153333333333,-0.0887259999999999,-0.0166269999999999,-0.7061683333333333,0.702044
1.2,11.999999999999998,0.242097,-0.3168920000000001,-0.145952,-0.0922879999999999,-0.0242949999999999,-0.69944,0.708291
1.2333333333333334,12.333333333333332,0.2403326666666666,-0.2700066666666668,-0.139765,-0.0912613333333333,-0.0147723333333333,-0.7027126666666667,0.7052836666666666
1.3,13.0,0.236804,-0.176236,-0.127391,-0.089208,0.004273,-0.709258,0.699269
1.3333333333333333,13.333333333333332,0.2367866666666666,-0.1498770000000001,-0.1198533333333333,-0.0662926666666667,0.0247526666666665,-0.7146816666666667,0.6944263333333334
1.3666666666666667,13.666666666666666,0.2367693333333333,-0.123518,-0.1123156666666666,-0.0433773333333333,0.0452323333333332,-0.7201053333333334,0.6895836666666667
1.4333333333333331,14.333333333333332,0.2366026666666666,-0.1119783333333332,-0.1053976666666666,-0.0210233333333333,0.0634636666666666,-0.7222893333333333,0.68831
1.4666666666666666,14.666666666666666,0.2364533333333333,-0.1267976666666666,-0.1060173333333333,-0.0215846666666666,0.0612153333333333,-0.7190496666666666,0.691879
1.5,15.0,0.236304,-0.141617,-0.106637,-0.022146,0.058967,-0.71581,0.695448
1.5666666666666669,15.666666666666666,0.235682,-0.2251696666666666,-0.111353,-0.0312479999999999,0.0467116666666666,-0.7090766666666666,0.70277
1.6,16.0,0.235371,-0.266946,-0.113711,-0.035799,0.040584,-0.70571,0.706431
1.6666666666666667,16.666666666666664,0.2315463333333333,-0.2957126666666666,-0.1211623333333333,-0.0674756666666666,0.0114626666666667,-0.6969273333333333,0.7131763333333333
1.7,16.999999999999996,0.229634,-0.3100959999999998,-0.1248879999999999,-0.0833139999999998,-0.0030979999999998,-0.692536,0.716549
1.7333333333333334,17.333333333333332,0.227677,-0.2993233333333333,-0.1227013333333333,-0.0760883333333333,0.0120389999999999,-0.6956053333333334,0.7138643333333333
1.8,18.0,0.223763,-0.277778,-0.118328,-0.061637,0.042313,-0.701744,0.708495
1.8333333333333333,18.33333333333333,0.2216463333333333,-0.268493,-0.117336,-0.0545346666666667,0.0524039999999999,-0.7035996666666667,0.706333
1.8666666666666667,18.666666666666664,0.2195296666666666,-0.259208,-0.116344,-0.0474323333333333,0.0624949999999999,-0.7054553333333333,0.704171
1.9333333333333331,19.33333333333333,0.2154329999999999,-0.2457173333333333,-0.1183906666666666,-0.0455209999999999,0.072742,-0.7064953333333334,0.7024566666666666
1.9666666666666663,19.666666666666664,0.213453,-0.2415116666666666,-0.1214293333333333,-0.0507119999999999,0.0728979999999999,-0.7056796666666667,0.7029043333333334
2.0,20.0,0.211473,-0.237306,-0.124468,-0.055903,0.073054,-0.704864,0.703352
2.0666666666666664,20.666666666666664,0.211803,-0.2338106666666666,-0.1326146666666666,-0.0765716666666665,0.1380639999999997,-0.703328,0.6913786666666667
2.1,21.0,0.211968,-0.232063,-0.136688,-0.086906,0.170569,-0.70256,0.685392
2.1333333333333333,21.33333333333333,0.2142233333333333,-0.2342679999999999,-0.1386806666666666,-0.0983976666666666,0.1835949999999999,-0.7029426666666666,0.6795663333333334
2.2,22.0,0.218734,-0.238678,-0.142666,-0.121381,0.209647,-0.703708,0.667915
2.2333333333333334,22.33333333333333,0.221117,-0.2412353333333333,-0.142543,-0.1338753333333333,0.2181346666666666,-0.697867,0.668544
2.2666666666666666,22.666666666666664,0.2234999999999999,-0.2437926666666666,-0.14242,-0.1463696666666665,0.2266223333333332,-0.692026,0.669173
2.333333333333333,23.33333333333333,0.2291796666666666,-0.2476876666666666,-0.141629,-0.1668976666666666,0.2364613333333333,-0.6829343333333333,0.6705793333333333
2.3666666666666667,23.666666666666664,0.2324763333333333,-0.2490253333333333,-0.140961,-0.1749313333333332,0.2378126666666666,-0.6796836666666667,0.6713566666666667
2.4,24.0,0.2357729999999999,-0.250363,-0.140293,-0.1829649999999998,0.2391639999999999,-0.676433,0.672134
2.466666666666667,24.666666666666668,0.244153,-0.2497156666666666,-0.1388243333333333,-0.181549,0.2310006666666666,-0.6825943333333333,0.6690933333333333
2.5,25.0,0.248343,-0.249392,-0.13809,-0.180841,0.226919,-0.685675,0.667573
2.533333333333333,25.33333333333333,0.2517546666666666,-0.24789,-0.136287,-0.1755896666666667,0.2262836666666666,-0.6908096666666667,0.6637833333333333
2.6,26.0,0.258578,-0.244886,-0.132681,-0.165087,0.225013,-0.701079,0.656204
2.6333333333333333,26.33333333333333,0.260183,-0.2440873333333333,-0.1320146666666666,-0.1656576666666666,0.2251056666666666,-0.7006813333333334,0.6564523333333333
2.6666666666666665,26.666666666666664,0.2617879999999999,-0.2432886666666666,-0.1313483333333333,-0.1662283333333333,0.2251983333333333,-0.7002836666666666,0.6567006666666667
2.7333333333333334,27.33333333333333,0.263552,-0.242197,-0.1313286666666666,-0.1752036666666666,0.2172233333333333,-0.691349,0.6660126666666666
2.7666666666666666,27.666666666666664,0.263711,-0.241904,-0.1319753333333333,-0.1836083333333332,0.2091556666666667,-0.6828120000000001,0.6750763333333333
2.8,28.0,0.26387,-0.241611,-0.132622,-0.1920129999999998,0.2010880000000001,-0.6742750000000001,0.6841399999999999
2.8666666666666667,28.666666666666664,0.2615706666666667,-0.242511,-0.1329353333333333,-0.1971289999999999,0.1902613333333334,-0.663651,0.695924
2.9,29.0,0.260421,-0.242961,-0.133092,-0.1996869999999999,0.1848480000000001,-0.6583390000000001,0.7018159999999999
2.933333333333333,29.33333333333333,0.2594263333333333,-0.2413343333333333,-0.1327793333333333,-0.1996373333333333,0.185646,-0.6585260000000001,0.701443
3.0,30.0,0.257437,-0.238081,-0.132154,-0.199538,0.187242,-0.6589,0.700697
