frame,pose_x,pose_y,pose_z,ori_x,ori_y,ori_z,ori_w,phone_acc_x,phone_acc_y,phone_acc_z,phone_gravity_x,phone_gravity_y,phone_gravity_z,phone_gyro_x,phone_gyro_y,phone_gyro_z,phone_ori_w,phone_ori_x,phone_ori_y,phone_ori_z,watch_gyro_x,watch_gyro_y,watch_gyro_z,watch_acc_x,watch_acc_y,watch_acc_z,headphone_gyro_x,headphone_gyro_y,headphone_gyro_z,headphone_acc_x,headphone_acc_y,headphone_acc_z
0,-0.095506,0.225504,0.263429,0.093934,-0.008155,-0.574724,0.812897,1.2336609207123517,12.404818235474824,0.8379764262735843,-0.75048087897636,9.77147464172244,0.3541862898152321,-1.0046838521957395,-0.018653655424714,-1.2839938402175903,0.444047235515564,0.3851923643337691,0.5775537787869643,0.5664631597581049,-0.0474225357174873,0.0021196480374783,-0.0093061430379748,-0.002305269241333,0.0053824931383132,0.0049924850463867,-0.0052423980087041,-0.0028386721387505,-0.016514496949315,0.0036682509817183,0.0674919661231338,0.0889338364720344
1,-0.095012,0.216204,0.263206,0.093832,-0.000614,-0.577217,0.811181,3.2368659519851204,7.57740801589787,0.7828120998691767,-1.3723812630079686,9.691368839350345,0.6035802624324337,-0.3637006282806396,-0.1455170214176178,-1.8533167839050293,0.4679860865394232,0.3620618418866159,0.5814956521370243,0.5583573854012873,-0.0299599207937717,0.0103593617677688,-0.0025444433558732,-0.0008049011230468,0.0063856244087219,0.0052955746650695,0.0029478669166564,-0.0037485044449567,-0.0217243405520915,0.0116440206766128,0.0676318495178595,0.0769175277248025
2,-0.08929,0.192078,0.260308,0.086264,-0.002591,-0.588382,0.803964,3.2867323911771176,-0.9184417096078396,-0.4670453378845006,-2.070627147030085,9.556121579992771,0.7506088162049651,-0.3398828208446502,0.0895534455776214,-1.6715054512023926,0.4909324317746163,0.3374437144966264,0.5897977104387035,0.5452115874410308,-0.028188120573759,0.0078490665182471,-0.0072821406647562,-0.0043304562568664,0.0110400170087814,0.008011519908905,0.0111381318420171,-0.004658336751163,-0.0254722949087619,0.0196197889745235,0.0703095442945137,0.0693190354198217
3,-0.071666,0.116292,0.252896,0.066744,-0.00667,-0.629993,0.773698,3.383982220573724,-8.237500402614474,-0.9361848715692758,-2.666171219860017,9.401381684657933,0.8221606521781534,-0.1362257301807403,0.0458085052669048,-1.4826631546020508,0.5086242110022937,0.3163924850023885,0.5983120162657872,0.53218420072954,-0.0234322473406791,0.0097188185900449,-0.0033315406180918,-0.0047468543052673,0.0035022646188735,0.0056883096694946,-0.0135970562696456,0.0008267709054052,-0.024770868641138,0.0547220222651958,0.0269566151823848,0.0156377141147851
4,-0.061716,0.078721,0.250368,0.061345,-0.011727,-0.66088,0.747888,1.9118430908709765,-14.117753787982464,-2.179477105588466,-3.144257810914516,9.241063696929812,0.941675285679102,-0.6098231077194214,0.0073715397156775,-1.064845323562622,0.5238484790451033,0.297374059428786,0.60295654109275,0.5230628682084414,-0.0310009531676769,0.0111284833401441,0.0039518056437373,-0.0046697854995727,0.0059828013181686,0.0074295401573181,-0.0472476072609424,-0.0133360214531421,-0.0125351404229877,0.1013026982545852,0.028578973953519,-0.0176103830192878
5,-0.052756,0.049105,0.249174,0.055853,-0.013692,-0.688641,0.722818,-0.2727867213055491,-15.66910761643648,-1.0239918229032308,-3.3710382755875585,9.129046506512164,1.2111884652066975,-0.7093637585639954,0.2348418831825256,-0.0208077114075422,0.5333005304877358,0.2807466119578019,0.5995230712560314,0.52663449205503,-0.0336912758648395,0.0037055071443319,-0.0011900262907147,-0.0041500926017761,0.0045545101165771,0.0077592730522155,-0.0547304078936576,-0.0164926126599311,-0.0257522808939218,0.103649653494358,0.0342067689737305,0.0402916783779859
6,-0.04706,0.029141,0.248191,0.049696,-0.021684,-0.707279,0.704852,1.1264537609249352,-13.429169466274976,0.5267613362438976,-3.221829710894823,9.179163413333892,1.2382142001025378,0.3545430600643158,0.2573344111442566,0.7442748546600342,0.5266086451872681,0.2817040394094892,0.5979226346739196,0.5346165185135846,-0.0362974479794502,0.0123637104406952,-0.0119123794138431,-0.003361165523529,0.0075759142637252,0.0045365095138549,-0.0639303922653198,-0.0204211063683033,-0.0208709385931491,0.1036115884780883,0.042280002650991,0.0458776618167757
7,-0.043644,0.017729,0.247505,0.042736,-0.02658,-0.718142,0.694075,1.138032262776792,-9.972041637730598,-0.2105249839860946,-2.868890425466001,9.322762905973196,1.012881596150249,0.5432563424110413,0.4574235677719116,1.2787615060806274,0.5090916483362348,0.295265650215227,0.6009788724992298,0.540803260810866,-0.044549249112606,-0.003508357098326,-0.0144070284441113,-0.0003672242164611,0.0096517652273178,0.0040678977966308,-0.0654463917016983,-0.0139027293771505,-0.0094826986163854,0.0998784005641937,0.0453367233404889,0.0750108173206448
8,-0.041598,0.010343,0.244373,0.040319,-0.03448,-0.723637,0.688139,0.3186173291102051,-1.0870938104391097,-0.237709854966402,-2.2700411736108363,9.50824923722744,0.7813429040994495,0.5343050360679626,0.1736108660697937,1.9632312059402464,0.4836222224028767,0.3157146675689476,0.6004055680257563,0.5531247107866785,-0.0499655865132808,0.0009392285719513,-0.0063180094584822,-0.0025643110275268,0.0056344717741012,0.0022750496864318,-0.0685599893331527,-0.0068972264416515,-0.0304939224630594,0.0843607485294342,0.0436878236223012,0.0715361269474029
9,-0.041988,0.011886,0.243881,0.039086,-0.037548,-0.722432,0.689315,-0.962180898091197,6.066855568909645,-0.8947364974368364,-1.3943117936566471,9.690880763572451,0.5595484842106699,0.4271995723247528,0.11000906676054,2.485512971878052,0.4543405036310176,0.3484044795684112,0.5916800536828862,0.5675417788193247,-0.0242916494607925,0.0047314632683992,-0.0089924884960055,-0.0048965811729431,0.0086382031440734,0.0019075274467468,-0.068104475736618,-0.0030769119039177,-0.0204921684086322,0.0547855384647846,0.0399783381124958,0.0771522132635116
10,-0.042721,0.013091,0.243666,0.038945,-0.040047,-0.720125,0.691592,1.799261398438364,8.55565917430222,0.3859568811506033,-0.5276411147531122,9.784673730513452,0.3900640972737222,0.6264199614524841,-0.1109219565987587,1.862121105194092,0.4244656588354828,0.3771529393669897,0.5812640762951655,0.5828522240341744,-0.0109894257038831,0.0076995030976831,-0.0012130625545978,-0.0030255317687988,0.0012959986925125,0.0035510063171386,-0.0494967103004455,-0.0157186146825552,0.0061982701182365,0.0350003577768802,0.0790514710135757,0.1334323188900947
11,-0.043413,0.013332,0.24344,0.038885,-0.041852,-0.718391,0.69329,1.3287635089471936,7.450741537880897,0.0023795794797595,0.026354573619028,9.805615980777144,0.1399256081658415,0.5643125176429749,0.0983454510569572,1.0593327283859253,0.4037576242604465,0.3995900238110896,0.5772292370355323,0.586612279464265,-0.0003983005881309,0.0045620328746736,-0.0078411372378468,-0.005264937877655,0.0057893097400665,0.0035915374755859,-0.0246914401650428,0.0055837258696556,-0.0035270050823688,0.0363677628338336,0.0487330147152766,0.1263315469741821
12,-0.043971,0.012904,0.243165,0.038916,-0.043733,-0.717628,0.693962,2.1637153267025946,4.552682593336701,-0.0571779358157189,0.3305939634341746,9.801005856633186,-0.0372427962183603,0.3125230073928833,-0.1535915732383728,0.4369501769542694,0.3907913406175543,0.4119426515993009,0.5763697649759756,0.5876932472871386,-0.024868756532669,0.0004676359239965,-0.0138353807851672,-0.0067178010940551,0.0017824620008468,0.0103856325149536,-0.0186299383640289,0.0073336423374712,-0.0137339263200759,0.0165811032056808,0.0362883244881406,0.093071082407236
