frame,pose_x,pose_y,pose_z,ori_x,ori_y,ori_z,ori_w,phone_acc_x,phone_acc_y,phone_acc_z,phone_gravity_x,phone_gravity_y,phone_gravity_z,phone_gyro_x,phone_gyro_y,phone_gyro_z,phone_ori_w,phone_ori_x,phone_ori_y,phone_ori_z,watch_gyro_x,watch_gyro_y,watch_gyro_z,watch_acc_x,watch_acc_y,watch_acc_z,headphone_gyro_x,headphone_gyro_y,headphone_gyro_z,headphone_acc_x,headphone_acc_y,headphone_acc_z
0,0.035782,0.235893,0.338283,-0.013687,0.02545,-0.71668,0.696803,-0.2761504073186777,26.393258245801924,-6.101767892336845,-0.0533516326929442,9.628553778997064,-1.85970052344054,-0.4092989563941955,0.1976463943719864,0.1141740456223487,-0.2597257751028363,-0.3107832667409577,-0.7058555824569333,-0.5811404003980062,0.3443524837493896,0.5865333080291748,-0.6707702279090881,21.94442473399639,-18.12627163646221,9.133852445489168,0.251016765832901,0.3880048394203186,19.520693027973174,0.2123996317386627,3.001038257503509,-0.3793672370946034
1,0.034717,0.235054,0.339069,-0.014973,0.020956,-0.713072,0.700618,-0.1720344002133235,23.812608131361007,-7.295430564659833,0.0222473095468478,9.659826284617186,-1.6904570325873791,-1.0248271226882937,0.0649858713150024,0.2012428343296051,-0.2610105001920628,-0.3122641898748594,-0.6990567911803991,-0.5879491333699284,1.0384562015533447,1.0607126951217651,-0.4647852778434753,15.232944396615029,-15.752601892203092,7.599896326559781,0.2100022733211517,-0.3110357224941253,19.70106946886778,0.1399934738874435,3.576736789265275,1.0670980472452938
2,0.034458,0.224435,0.341033,-0.01447,0.017438,-0.712946,0.700852,-0.4238569882169365,8.832834778216482,-4.042484415489435,0.2089773344189859,9.755598442676662,-0.977258859431371,-2.2523739337921143,0.4996424913406372,0.4977540075778961,-0.2619894040876123,-0.3040917551939583,-0.6762799271424906,-0.6176854543531118,2.5000312328338623,0.9403854608535768,-0.1952157914638519,6.860765474441648,-8.968562514567374,3.2700758554086087,-0.1206141784787178,-1.1518549919128418,8.432245560601354,0.1811000257730484,1.7811517412520943,0.622581863489747
3,0.034585,0.168089,0.343728,-0.01897,0.010615,-0.71135,0.702502,0.1498463511396199,-6.44643005554676,1.6855600543260574,0.3405159667832776,9.795618902897834,-0.3166755839252844,-1.098568558692932,-0.1561936736106872,0.3248787820339203,-0.2655409288644064,-0.2971621490343174,-0.6540952671584529,-0.6429168333958484,0.954846739768982,1.127013087272644,-0.247659757733345,-3.1240391987502574,5.051942028540372,-4.56230908433795,-0.0694254040718078,-1.226964831352234,-7.696404397678375,0.5532368421554565,-1.428329214070737,0.5459448332067579
4,0.033928,0.124192,0.345414,-0.025631,0.004601,-0.709978,0.703742,0.5511826242623851,-14.209111052209138,0.0111024087727069,0.4745830033803358,9.794801741296052,0.0837679233425296,-1.0945879220962524,-0.1644226163625717,0.1237625107169151,-0.270063497636817,-0.298966788402396,-0.6374542208893567,-0.65676229735977,0.6262315511703491,0.479977548122406,-0.2506263256072998,-11.33847261403203,8.866579226908087,-7.775961333996057,0.1338351964950561,0.6035135388374329,-10.217309360730647,-0.0373740456998348,-3.309607947590947,-0.8637258576232939
5,0.031722,0.076962,0.343811,-0.034893,-0.002911,-0.70581,0.707536,0.1685425029769539,-13.698012126129864,2.045029326045513,0.4563441303238272,9.792170223748684,0.274802335444279,0.1632270961999893,-0.1760036796331405,-0.2936662435531616,-0.2753678751538652,-0.2974302267625285,-0.6304952342219704,-0.661954270772579,-0.0070260604843497,-0.2711120545864105,0.0663231387734413,-10.584232455587388,6.885723974609375,-9.606116321739554,0.0432489551603794,-0.2611515820026397,-7.869076840066909,-0.3769147098064422,-1.7613991391643882,-0.7622391943745315
6,0.031027,0.036378,0.338023,-0.05592,-0.027197,-0.706583,0.704893,0.0543560970277525,-11.38487079259157,-0.9735212072730064,0.2607806416913867,9.80275299256146,0.0918567016487941,0.4379254579544067,-0.2292549610137939,-0.6031284332275391,-0.282723105879071,-0.2971582023435274,-0.6379761862144245,-0.6517293470455678,-0.7176581025123596,-0.3079473674297333,0.038906030356884,-7.680345827803015,6.689750151610374,-6.179635560393333,-0.1198822185397148,6.3333427533e-06,-10.06163598393798,-0.2031112313270568,-2.9776749175727364,-0.4254424673100933
7,0.029748,0.011107,0.33594,-0.063417,-0.030868,-0.70608,0.704611,-0.8879592583868652,-9.97572880181074,-0.5750643255114555,0.089044238043949,9.806189396750929,-0.0332129150811932,0.2061917185783386,-0.122223325073719,-0.1770384609699249,-0.2884926379931123,-0.2953292347020546,-0.6437965754203986,-0.6442659326591419,-0.1287703365087509,-0.1868765503168106,-0.0042452369816601,-5.988844692990184,4.620972285708785,-3.716482821346819,-0.1640353798866272,0.0941617935895919,-9.41305750940442,-0.0512316972017288,-2.714108444555104,-0.7562321359794586
8,0.027479,0.007656,0.337337,-0.063726,-0.029671,-0.703594,0.707117,-0.4722770279929041,-9.907296486097572,-0.4436766641914844,0.0743906761283055,9.805990659308431,-0.0858908794464077,0.139120727777481,-0.1662264466285705,0.0194448661059141,-0.2903510426188908,-0.297804917919013,-0.6447413797829421,-0.6413399825344891,0.1157682985067367,-0.0897063314914703,-0.0672893822193145,-6.290355696737766,5.373180646064877,-4.5153801599025725,-0.2053303718566894,-0.0337490923702716,-9.488492397356032,-0.2109942585229873,-2.554026311409473,-1.260407619471103
9,0.027731,0.01809,0.338753,-0.06161,-0.02364,-0.702938,0.708183,0.1126674710199236,-9.871499196529388,0.2212894660413265,0.0615108230540296,9.805358791145682,-0.1467693822465371,0.1941954642534256,-0.0191453285515308,-0.0733595788478851,-0.2909725084566155,-0.2994211572246957,-0.6463978081698829,-0.6386327958968423,-0.2362475246191024,-0.1214124411344528,-0.0379454083740711,-6.747159553527832,6.053965107676387,-5.176832144534588,-0.2141740471124649,-0.0477175265550613,-9.42436099370718,-0.1835565865039825,-2.205717316129804,-0.4856107394816353
