frame,pose_x,pose_y,pose_z,ori_x,ori_y,ori_z,ori_w,phone_acc_x,phone_acc_y,phone_acc_z,phone_gravity_x,phone_gravity_y,phone_gravity_z,phone_gyro_x,phone_gyro_y,phone_gyro_z,phone_ori_w,phone_ori_x,phone_ori_y,phone_ori_z,watch_gyro_x,watch_gyro_y,watch_gyro_z,watch_acc_x,watch_acc_y,watch_acc_z,headphone_gyro_x,headphone_gyro_y,headphone_gyro_z,headphone_acc_x,headphone_acc_y,headphone_acc_z
0,0.003204,0.198238,0.385364,0.038543,0.037249,-0.617675,0.784605,0.6824293062090874,12.681039899665116,-0.9497183068811892,-0.0484146786142606,9.803355634629726,-0.2494777419105172,-0.2962222993373871,0.2270499765872955,-0.7688730359077454,0.5378076134419277,0.5539155028982191,-0.4537592322919481,-0.4450202784647613,0.0124525791034102,-0.0278129298239946,0.1044196486473083,0.0041148662567138,0.0146118402481079,-0.0013051629066467,0.0259603969752788,-0.0252730268985033,-0.0385801982849836,0.0767892897129058,0.0452509630194865,0.041007717692852
1,0.002816,0.193321,0.384879,0.036735,0.042884,-0.618056,0.784104,3.0007094639405607,10.01733974609375,-2.296654309117794,-0.5116376725984737,9.79318320018351,-0.046669931005896,-0.7611426711082458,-0.491985023021698,-1.6147305965423584,0.5310515854126233,0.5571994175253695,-0.4380734110432571,-0.4643325751696278,-0.1446355730295181,-0.0265921372920274,0.0495001375675201,0.0019764304161071,-0.0041883587837219,0.0014202743768692,0.0220915041863918,-0.0185560919344425,-0.0757891082167625,0.0148297436535358,0.0642892428253777,0.1007399365346878
2,0.005064,0.176185,0.382121,0.029895,0.046223,-0.62506,0.778633,1.5859344357088208,1.3481880481243134,-0.7099485967755317,-1.1904421028412877,9.729632811293005,0.2957518556989729,-0.7795997262001038,-0.2952325940132141,-1.6738743782043457,0.520209369045089,0.5592766257036734,-0.4148861383031604,-0.4944303032823829,-0.0181178450584411,0.0136630870401859,0.0603987909853458,-0.016411155462265,-0.0034470558166503,-0.0160121321678161,0.026587476953864,0.03230582177639,-0.1341115333259105,-0.0211238674819469,0.0898041895657777,0.0938607714802026
3,0.012937,0.122663,0.372887,0.011869,0.038711,-0.646178,0.762112,1.5036195789851248,-7.336711838597059,-1.1181482893943786,-1.6984474468193946,9.64187853999436,0.5655366552421823,-0.6004778742790222,-0.1029002368450164,-0.9926672577857972,0.5128955977400091,0.5612008750756755,-0.3952457876570879,-0.5155311745830901,0.0990053191781044,0.0304111205041408,0.1101025640964508,-0.0039837658405303,-0.0025867819786071,0.0010851919651031,0.0653429329395294,0.0531516820192337,-0.0961059200584888,-0.0328794680535793,0.1315924997096881,0.2217540878783911
4,0.017029,0.094387,0.368496,0.000585,0.031731,-0.661241,0.749502,2.261943791873008,-12.447318822073935,-0.5210721116263419,-2.014143627785891,9.566495089969038,0.7718646624624729,-0.4122805595397949,-0.1655201017856598,-0.759122371673584,0.5086636270323289,0.5608617134447254,-0.3822041259759216,-0.5297314439216166,0.0021030027419328,-0.0046592480503022,0.0664431005716323,0.0050952136516571,-0.0008703470230102,-0.0035304427146911,0.1095867902040481,0.0763721987605094,-0.1165747075915336,-0.0250016674399375,0.0709378139943815,0.202836109983921
5,0.02093,0.069033,0.366098,-0.009108,0.034283,-0.679555,0.732767,0.4822312896437942,-13.90867498421669,0.4131242164742201,-2.242717405616492,9.502744210070372,0.9156579971734434,-0.2853177785873413,0.0880631878972053,-0.303087443113327,0.5056360815873219,0.5609603063769473,-0.3723412012238825,-0.5394604687020645,-0.0373381488025188,-0.0222540087997913,-0.0063157919794321,0.006964236497879,0.0360965728759765,0.0013121664524078,0.1194670647382736,0.0822906494140625,-0.0455699110418558,-0.0003553796559572,0.0613671083009801,0.1275744597073644
6,0.023849,0.048765,0.364693,-0.015285,0.029684,-0.691998,0.721127,-0.0354549058713018,-11.327872894084454,0.4145386863820254,-2.1904040116637944,9.513814470139144,0.9272618526622652,0.0508338436484336,0.4993345439434051,0.5421133637428284,0.5116847799457304,0.5625503930940318,-0.3691339316419331,-0.534280559376642,0.0340076722204685,-0.0361235365271568,-0.0084454547613859,-0.0030080080032348,-0.010796844959259,-0.0149869918823242,0.087101012468338,0.0241387747228145,0.078708795055747,-0.0187033340334892,0.0899277063475921,0.0169936587683856
7,0.024876,0.035696,0.363898,-0.016769,0.024746,-0.699291,0.714212,0.3080862904846668,-6.65842679258585,0.2133271088600158,-1.9769943390868605,9.570374561750889,0.8184241690635681,0.360742837190628,0.2750989198684692,0.6762363314628601,0.5181876511155107,0.5640067505542316,-0.3743906610484514,-0.5226945892202778,0.0232948418706655,-0.0356595069169998,-0.0005971860373392,-0.0050557553768157,-0.0079241394996643,-0.0065013170242309,0.0593452416360378,0.0137407165020704,-0.014860300001502,-0.0056802732869982,0.0064357504022307,0.0211096427198499
8,0.023101,0.025584,0.361635,-0.018279,0.016636,-0.703146,0.710616,0.861933055922389,-1.8311363999962809,0.3740864106148481,-1.6503737362630664,9.648055182802675,0.6014010552298277,0.6886011362075806,0.1974443793296814,1.0158872604370115,0.5233220596262705,0.5654631257135516,-0.386766767890759,-0.5067513837021517,0.0148006882518529,-0.0353678911924362,-0.0142049398273229,0.0008446872234344,-0.0167596936225891,0.0016793012619018,0.0507899112999439,0.0177705734968185,-0.0400748207569122,-0.0030223128851503,0.0200520964909344,0.0219265851259231
9,0.02201,0.024948,0.361251,-0.018822,0.016054,-0.702582,0.711173,-1.3169323475085195,2.2515853333354,-1.8656395581007004,-1.2203227887768298,9.725557524678113,0.3077626114882528,0.5130084753036499,0.3662776947021484,1.405205249786377,0.5277164929577399,0.5661902786429762,-0.4046443412337933,-0.4870388118194578,-0.0364646315574646,-0.0567120611667633,0.0314180701971054,0.005457580089569,-0.0302713513374328,-0.0036434382200241,0.0534763745963573,0.0031479708850383,0.04666238245368,-0.0365845151245594,0.086577199476445,0.0559231819476932
