time_imu,phone_acc_x,phone_acc_y,phone_acc_z,phone_gravity_x,phone_gravity_y,phone_gravity_z,phone_gyro_x,phone_gyro_y,phone_gyro_z,phone_ori_w,phone_ori_x,phone_ori_y,phone_ori_z,watch_gyro_x,watch_gyro_y,watch_gyro_z,watch_acc_x,watch_acc_y,watch_acc_z,headphone_gyro_x,headphone_gyro_y,headphone_gyro_z,headphone_acc_x,headphone_acc_y,headphone_acc_z,frame_imu
1733377343079029200,1.5557741291143,12.86645258116126,-1.0450175867319107,-0.5740017743138596,9.787333889633416,-0.2213653260228223,-0.5882805585861206,-0.0692605525255203,-1.223369002342224,0.5095458676533873,0.5489481136966022,-0.4581947827444391,-0.4786193772296148,-0.0019280000124126,0.0099557330831885,-0.0017951942281797,-0.0040284395217895,-0.0040744394063949,0.004726119339466,0.0087152738124132,0.0130826570093631,-0.0100520229369401,-0.053554967045784,0.0036650983788073,0.0807059602223336,0
1733377343119029500,2.6780712087512013,7.383290634420514,-1.166307632407546,-1.1172020215202123,9.74273545397222,0.037291715677292,-0.730187177658081,-0.0431020557880401,-1.4606789350509644,0.5026929987001949,0.5541794993416913,-0.4370168579512191,-0.4992006509056487,-0.0144997173920273,0.0064378040842711,0.0002146933693438,-0.0062740445137023,-0.0049854516983032,0.002026081085205,0.0103169968351721,0.0179668758064508,-0.014587912800908,-0.0481529384851455,0.0004625029452145,0.0854011323012411,1
1733377343159029500,2.702345233786106,-1.3384008136034011,0.0556570052921771,-1.6885504683136938,9.65750339462757,0.2276070334239862,-0.2734445333480835,0.1351246833801269,-1.4785339832305908,0.4932061613016438,0.5618608184391072,-0.4155811497405938,-0.5180273963962083,-0.0088442293927073,0.0159697905182838,0.0086647700518369,-0.0087382197380065,-0.0021735429763793,0.002943992614746,0.012369236908853,0.0236431825906038,-0.0422942503720521,-0.0381825938820838,0.0010461480520665,0.0641818186618387,2
1733377343199029500,2.712965411999821,-8.709768955039978,-0.6054845982164144,-2.279914040588588,9.534122514152529,0.269996798326075,-0.0633502304553985,0.1303742676973343,-1.5435985326766968,0.48018814283761,0.5747380152076866,-0.3948546674633282,-0.5321516692829871,0.0214819833636283,0.0233413130044937,0.0093806944787502,-0.0005567073822021,0.0054161101579666,-0.0041206330060958,0.0095676966011524,0.0218006633222103,-0.0215700267732143,-0.038130197674036,0.0056112640105187,0.0927558789782226,3
1733377343239029500,1.196891571241617,-13.15502285479307,-1.2387053446203469,-2.789484295795858,9.39582697314024,0.3280109246710315,-0.3709644973278045,0.1258716881275177,-1.0449212789535522,0.4687661638922665,0.5845884109220165,-0.3762080375912001,-0.5449607102166071,0.009050615131855,0.0048533296212553,-0.0001385082723572,-0.0031132102012634,-0.0013422071933746,0.0016430616378784,0.0132958283647894,0.0120760602876544,-0.0191793322443962,-0.0391805768013,-0.0103889998063445,0.0703087771095335,4
1733377343279029200,0.4221420009925961,-14.17501589038372,0.2916378079762682,-3.0167081203222272,9.319126595297456,0.4730104568339884,-0.3549990355968475,0.2109123915433883,-0.1916511207818985,0.4683585805375422,0.5866011565627105,-0.3630182673935072,-0.5520480489525754,0.0019205340649932,0.0056401342153549,0.0131144467741251,-0.0068162083625793,-0.0050727576017379,0.0056193023920059,0.0170239601284265,0.002351458184421,-0.0167670104056596,-0.040230955928564,-0.0263856103613972,0.0478577297180891,5
1733377343319029200,0.151572663475573,-11.257580629718303,0.7147182953953742,-3.01683379252851,9.316182358539104,0.5271242512721568,-0.0807482451200485,0.0632214397192001,0.1436502933502197,0.4717635535128513,0.5863553158549304,-0.3595992028681855,-0.5516476078188352,-0.0095110842958092,0.0149472430348396,0.010636175982654,-0.0082594156265258,-0.0011735558509826,0.0110227912664413,0.0259886756539344,0.0100247897207736,-0.0126928928345441,-0.0429244115948677,-0.0202685887858271,0.0539674447700381,6
1733377343359029500,-1.8102450031369923,-6.646761489233374,0.7052005985308438,-2.82627644162029,9.375703638044,0.5279631132490933,0.0237633399665355,-0.1557026207447052,0.9922647476196288,0.4769570352625122,0.5823490897258619,-0.3659930457964127,-0.5472026383840662,-0.02043910138309,0.0140760159119963,0.0003467195201665,-0.0058168172836303,0.0003274679183959,0.0096121281385421,0.0353883728384971,0.0137676196172833,-0.0178366854637861,-0.0464318133890628,-0.0139586749866604,0.0374107161141932,7
1733377343399029500,-2.132397520636022,0.9578472528010606,1.0057253677200526,-2.3166274220883847,9.516934063464404,0.4812236835038289,0.43914395570755,-0.0294232815504074,1.7148412466049194,0.4883493392176987,0.5721888823930363,-0.384791246008885,-0.53483680899382,-0.0283806473016738,0.012588107958436,0.0065142014063894,-0.0022928714752197,-0.0022747963666915,0.0034653022885322,0.032489001750946,0.0108160311356186,-0.0220341371536254,-0.0403879806399345,-0.0060334349453449,0.0382256857588887,8
1733377343439029500,0.4280759210862219,4.613486898389459,-0.5165537208864465,-1.5720551095686852,9.674210199278592,0.3296560980621725,0.2408020049333572,0.3635750114917755,1.9070520401000977,0.5068880670994217,0.562842055777001,-0.407922832617459,-0.5097766255121506,-0.0310619175434112,0.0057942778803408,0.0001355309505015,-0.0056751370429992,0.000777244567871,0.0014250352978706,0.0295896269381046,0.007864442653954,-0.0261959330081939,-0.0343441516160965,0.0019208850599825,0.0390250194430351,9
