time_imu,phone_acc_x,phone_acc_y,phone_acc_z,phone_gravity_x,phone_gravity_y,phone_gravity_z,phone_gyro_x,phone_gyro_y,phone_gyro_z,phone_ori_w,phone_ori_x,phone_ori_y,phone_ori_z,watch_gyro_x,watch_gyro_y,watch_gyro_z,watch_acc_x,watch_acc_y,watch_acc_z,headphone_gyro_x,headphone_gyro_y,headphone_gyro_z,headphone_acc_x,headphone_acc_y,headphone_acc_z,frame_imu
1733402591149705500,1.3778143939726053,11.771237423586845,-1.0120260022342205,0.0826488744510337,9.794384392666815,-0.4833020606804639,0.1538150906562805,0.1124001368880271,-0.9982906579971312,-0.5230503880777513,-0.5454941014791764,0.4765267382091882,0.449195646463819,-0.0520556233823299,-0.0054203304462134,-0.0166351199150085,0.0069749951362609,-0.0103607177734375,0.0028673410415649,-0.0010490664280951,-0.0070499069988727,-0.0448848513871431,0.014719464816153,0.1769583395468071,-0.024766338596493,0
1733402591189705500,3.8923853316977617,7.531306189936399,-2.4556045156240462,-0.4866334335928782,9.782512753087282,-0.4858221172099933,-0.1112750619649887,-0.7371019124984741,-1.8502801656723025,-0.506722105159825,-0.5562239291285248,0.4640958687656493,0.4673999468641279,-0.0766991823911666,-0.016514366492629,-0.0101760225370526,0.0056875348091125,-0.0117261409759521,-0.0002236142754554,-0.0067516900599002,-0.0035628618206828,-0.0523094484299421,0.0267468746751546,0.1647998458499088,-0.0205796457626856,1
1733402591229705200,3.28680253380388,-2.0137953988701103,-1.927401310008764,-1.2991662430629134,9.714445763555169,-0.3348196183051913,-0.4850533008575439,-1.068326115608215,-2.091789484024048,-0.4809496236002717,-0.5620706900289352,0.4484948037419768,0.5016138688990492,-0.074124701321125,-0.0121511509642004,-0.001953779021278,-0.0023132562637329,-0.0075615644454956,0.0059380680322647,-0.0121457297354936,0.0072180144488811,-0.0528571454405784,0.0307750292122364,0.1456449539270252,-0.0128568877572193,2
1733402591269705200,2.0111694342806934,-10.122163225615024,0.0395849822802003,-2.0249366783484817,9.594991701135038,-0.078640533858817,-0.4664921760559082,-0.3713212311267853,-1.503006100654602,-0.4615580243767978,-0.5659717097086865,0.4285855515169993,0.5319349585229004,-0.0720777958631515,-0.009544288739562,0.00719810789451,-0.0006784200668334,-0.008249282836914,0.0081653743982315,-0.0202585849910974,0.0084270052611827,-0.0401841263502836,0.0311898346990346,0.1439670473100617,0.010264405312296,3
1733402591309705200,1.5688438924372194,-14.02896491293907,-0.0860053818047046,-2.4341981549799443,9.499733337816595,0.012084237725666,-0.0561880841851234,-0.1077592819929122,-0.7134173512458801,-0.4507000714591424,-0.571274848416885,0.415967454128309,0.5454224469396887,-0.0547102615237236,-0.011257872916758,0.0061383028514683,0.0011597275733947,-0.005339503288269,0.0045943260192871,-0.0205347314476966,0.0063711055554449,-0.0002449146717786,0.0337345749139785,0.1552912456072867,0.0440231747901998,4
1733402591349705500,0.6007865035280585,-13.357791160237788,-0.200633631503582,-2.581988377307355,9.460330717232823,0.0765840579867362,-0.2213021218776703,-0.0462856069207191,-0.0871813222765922,-0.4469907858882253,-0.5719316282251766,0.4110833399113262,0.5514561896189695,-0.0354018099606037,-0.0163627807050943,0.0083421356976032,-0.0015010237693786,0.0006868839263916,0.0026259422302246,-0.0251233410090208,0.0082987425848841,-0.0307119491279125,0.0280875638127326,0.1198267681900411,0.0778178649648558,5
1733402591389705500,-0.8830240670070052,-9.19753785893619,0.346857627427578,-2.520482938247919,9.475563357678055,0.1767243298615329,-0.3702533543109894,0.3336946368217468,0.4021715223789215,-0.4532011836958045,-0.5692629257399338,0.4085698086727562,0.5510163648315385,-0.0335317403078079,-0.0146960141137242,0.0023452951572835,-0.0037406086921691,-0.0016061663627624,0.0017910003662109,-0.0300547573715448,0.005740170367062,-0.0312052856028079,0.0213260073214769,0.126277442166768,0.090242343521025,6
1733402591429705500,-0.7050909276112913,-2.480705639132857,1.2277151640504598,-2.28197550316304,9.535371637430789,0.1992289340711198,0.0314346700906753,0.6093572974205017,0.8120279312133789,-0.4674072021423935,-0.5686010613195006,0.4080869813268377,0.5400819378786726,-0.0412138924002647,-0.011990082450211,0.0061059445142745,-0.0021029114723205,-0.0026193261146545,0.0056650638580322,-0.0324189886450767,0.0029974749777466,-0.0382867682963609,0.0076387105509638,0.1203749401247128,0.0918795071356464,7
1733402591469705200,-2.2115768558129667,2.189953345286846,-0.2630249317531474,-1.916774702054262,9.616751113000513,0.1201210292957257,0.1740768998861313,0.0810153484344482,1.2593059539794922,-0.4774566530881203,-0.5643835440221606,0.4187442505116889,0.5274082566365439,-0.035228706896305,-0.0075581562705338,-0.0034228451550006,-0.0072923898696899,-0.0046663880348205,0.0056841373443603,-0.0370921455323696,0.0131151936948299,-0.0371995575815439,-0.0152422944083809,0.0945251902056857,0.0710788846991956,8
1733402591509705200,-0.6737221220098435,4.214470044657587,0.7069377245217562,-1.2681252081111072,9.72427274556458,0.0277827752246637,0.2495151162147522,0.5475530028343201,1.9042998552322388,-0.4965155619860293,-0.5560548992954543,0.435185502604818,0.5048652032042562,-0.0676329806447029,-0.0001421051856596,-0.006506785750389,-0.0051276683807373,-0.0078005790710449,-0.0042206197977066,-0.0374855101108551,0.0084005612879991,-0.0199555773138999,-0.0409123748540878,0.1216035686042159,0.0834298961603548,9
1733402591549705200,1.3325528182275592,6.586143646663427,-0.032158038016688,-0.6172850722558796,9.786303962063789,-0.1325925253313966,0.4149271547794342,0.0266164522618055,1.3159810304641724,-0.5109671707002027,-0.5476401443940159,0.4548083217394391,0.4818216889796761,-0.1400286108255386,-0.0652814805507659,-0.082594558596611,0.0130946636199951,-0.0121489167213439,-0.0059138387441635,-0.0227865856140851,0.0122723579406738,-0.047904491469264,-0.0501143112778663,0.1169855899473652,0.1028813598770182,10
1733402591589705500,2.2017779308542607,4.468977305167913,-1.0455693753957749,-0.2584343342935666,9.800614226967095,-0.2270982071190141,0.0578848123550415,-0.1895836889743805,0.5737792253494263,-0.5165527973192334,-0.5411723565533666,0.4676657635497733,0.4707382772545419,-0.1741724759340286,-0.0487146452069282,-0.0813340246677398,-0.0036262869834899,-0.0068752765655517,-0.0010247305035591,-0.0093148658052086,0.0027958918362855,-0.0222422269463539,-0.0415137559175491,0.1464506442867219,0.1166955392259173,11
1733402591629705500,1.7463687432929873,3.533938096502423,-0.2305915291274897,-0.1440489899724721,9.803409995165469,-0.2067987482708878,-0.101632535457611,-0.1912840157747268,0.0761958360671997,-0.5177137081296886,-0.5357525412046026,0.4727716322143753,0.4705620410654184,-0.1324066519737243,-0.0270614959299564,-0.0592773221433162,-0.0024798512458801,0.0003950595855712,0.0084909349679946,0.0007770285010337,-0.0018585929647088,-0.0187158063858747,-0.0327873602509498,0.15058043756783,0.0832581106568686,12
1733402591669705500,1.4359478723809125,1.1146440806657074,0.1599333723247051,-0.171210790604446,9.803514040061833,-0.1793868818679824,-0.0431192591786384,-0.1427714675664901,-0.1925393491983413,-0.5161620536513829,-0.5340366794423148,0.4732346255411169,0.4737410131478747,-0.0699432715773582,-0.0143622132018208,-0.0300174374133348,-0.0111637115478515,0.0067569017410278,0.0114029645919799,0.0021045873872935,-0.0082709956914186,-0.0339385099589824,-0.0358570702373981,0.1552770344188437,0.0481089645328,13
1733402591709705500,0.7491049144480377,-0.2816553796768188,-0.1961597009599208,-0.2746042007899843,9.801449508747458,-0.1629701827373355,-0.0713767483830452,-0.1009922921657562,-0.3210778832435608,-0.5129751731791782,-0.5349803670164629,0.4712803555851358,0.4780662155325719,-0.0511573366820812,-0.0097188856452703,-0.018735023215413,-0.0125635862350463,0.0038844943046569,0.0043893009424209,0.007828370667994,-0.0104570519179105,-0.0245312146663665,-0.0342053584754467,0.1732799432950094,0.059009347927384,14
1733402591749705200,-0.201822731690295,-0.835157277199626,0.1521791049361228,-0.3777238172691315,9.798598795491456,-0.1231496381355915,-0.0753132179379463,0.1716882735490799,-0.1700552105903625,-0.5118023173139855,-0.5366649352652412,0.4671933553497565,0.4814348396230006,-0.0315692573785781,0.0057306443341076,-0.0149615900591015,-0.0113841295242309,-0.0069085955619812,0.0099818632006645,0.0103562958538532,-0.0079708229750394,-0.0439443556666374,-0.0327238999307155,0.1659864983512088,0.0361520943552255,15
1733402591789705200,-0.1599556572217494,-0.3390098365366458,-0.2521732646048069,-0.4194412906665354,9.796854582172632,-0.1268581463978625,0.0095695694908499,0.5291855335235596,-0.0899755507707595,-0.5137291594204109,-0.5407056414704328,0.4627152198410812,0.479180970971454,-0.0352390930056571,0.0170492399483919,-0.0012924495385959,-0.0107001662254333,-0.0059014558792114,0.0053931474685668,0.010988145135343,-0.0101928943768143,-0.0470668716013431,-0.0305275060236454,0.1846068815385922,0.0513586687774397,16
1733402591829705200,-0.507794989163056,0.6088923608332872,0.2494938162624835,-0.4225020299440249,9.796008778998257,-0.1734775116937235,0.2041126936674118,0.55656498670578,0.0974337607622146,-0.5185361474027993,-0.5479791249284962,0.4566878262305233,0.4714609429227612,-0.0176140256226062,0.0091438041999936,-0.0098471883684396,0.0017847418785095,0.0029229521751403,0.001150369644165,0.0143258050084114,-0.0121553521603345,-0.0462029482483863,-0.0210387967526912,0.2093321574723348,0.0855700956599786,17
1733402591869705500,-0.6163455263834446,0.3790525085896253,-0.0054699923763051,-0.2950972277151421,9.797802092155814,-0.2939551450079307,0.3080796301364898,1.4364298582077026,0.4586696326732635,-0.5280367734402639,-0.5579487369828091,0.4513100360891888,0.4540812621926793,-0.008492431603372,-0.0018466347828507,-0.0031728409230709,0.0034089088439941,0.000275433063507,-0.0037194490432739,0.0186885483562946,-0.0090938974171876,-0.0563414804250001,-0.0080140484496951,0.1913313674880191,0.0917990349111147,18
1733402591909705500,0.7103385459411888,-0.1209855097711086,-0.3367337082982063,-0.1061018471603281,9.796702606481311,-0.4286628175960853,0.3097039461135864,1.227708101272583,0.3378804922103882,-0.5401025594295008,-0.5691025480146203,0.4449472002036666,0.4317794939601718,-0.0190958082675933,-0.0154712069779634,-0.0060720909386873,0.0057371854782104,-0.0063878893852233,-0.0045696347951889,0.0185227692127227,0.0058017596602439,-0.0423562096923589,-0.0079826321452856,0.1873081033213064,0.0856575364814139,19
1733402591949705500,0.573100806886144,-0.082778236451745,-1.9186498482763763,-0.0065728875715547,9.794108498334884,-0.4957532537136226,-0.0296972952783107,0.3511254489421844,0.040076769888401,-0.5480880391605087,-0.576827203686016,0.4388015026579231,0.4175201475386233,-0.0215840004384517,-0.0288536977022886,-0.0199399702250957,0.0017303824424743,-0.0055482983589172,0.0004041343927383,0.0218019802123308,0.0191638432443141,-0.0436146853208541,-0.0176965352147817,0.1653803126189857,0.089469148925133,20
1733402591989705200,-0.4382521183921024,-0.6237088216930627,-2.2531167806863786,-0.0018320562844703,9.796493932166696,-0.4461961727317422,-0.1823553144931793,0.0366765148937702,0.001444989698939,-0.5518396741854008,-0.5776274737697094,0.434851899989186,0.4155999334922855,-0.0418461263179779,-0.038827609270811,-0.0263187065720558,-0.0012626647949218,-0.0120100975036621,-0.0004156827926635,0.0157095827162265,0.0273336358368396,-0.0293833308726549,-0.027835164219141,0.1676205658264458,0.0895005852430127,21
1733402592029705200,-1.2340816303424536,-1.2082406482517718,-1.6377859112381934,0.0663095605386886,9.80237831403017,-0.2817657447161152,-0.7781773805618286,0.9879477024078368,0.3293601870536804,-0.5623918718139654,-0.5759113290469879,0.427425076319691,0.4115208888209096,-0.0664747729897499,-0.0588323697447776,-0.0129540991038084,-0.002505600452423,-0.008012056350708,0.0006010681390762,0.0100887473672628,0.0273479055613279,-0.015408581534028,-0.0332070030272007,0.1638709675019606,0.0877736153199337,22
1733402592069705200,-2.566807759310305,-2.1364193234980107,-0.56463060978055,0.2911191909296438,9.801605576092005,0.1190095243898686,-1.0980380773544312,1.4218145608901978,0.9050105214118958,-0.5880527231077063,-0.5689614797279707,0.4125712515485992,0.4003271021064381,-0.0694428607821464,-0.0407184548676013,0.0081514529883861,-0.0044246912002563,-0.0061241388320922,0.0017642974853515,0.0089295841753482,-0.0007192231714725,0.0269569805085659,-0.0359582677483558,0.1875545158304274,0.1082845432279631,23
1733402592109705500,-2.6656986339122057,-2.434479894530773,0.3348164765000343,0.7947798932995647,9.757894444659351,0.5676479483077302,-0.8719415664672852,3.1035072803497314,1.748548984527588,-0.628565366856418,-0.5631900729539817,0.3922689777369305,0.3658519715384959,-0.105373702943325,-0.0564799457788467,-0.0063368761911988,-0.0035306215286254,-0.0028401613235473,-0.0057215839624404,0.0190298780798912,2.18895729631e-05,0.0065694415181875,-0.0395611822605133,0.1839705929290503,0.096977606592793,24
