timestep_pose,pose_x,pose_y,pose_z,ori_x,ori_y,ori_z,ori_w,frame_vio
22455669065,0.012298,0.243372,0.439851,0.058234,0.101403,-0.710763,0.693644,0
22455702389,0.012468,0.237705,0.445102,0.056231,0.109394,-0.712894,0.690401,1
22455735712,0.010752,0.2108,0.449385,0.05095,0.118435,-0.709093,0.693227,2
22455802359,0.008673,0.124043,0.444992,0.014959,0.091009,-0.709167,0.698982,4
22455835683,0.007036,0.085007,0.436253,-0.018313,0.054665,-0.708442,0.70341,5
22455869006,0.008175,0.059232,0.428083,-0.049428,0.029339,-0.709818,0.702036,6
22455902330,0.008562,0.043649,0.421077,-0.071124,0.012885,-0.712891,0.69754,7
22455935654,0.00813,0.036244,0.415652,-0.085213,-0.006742,-0.714054,0.694852,8
22456002301,0.009046,0.030474,0.417596,-0.08452,0.003112,-0.714848,0.694146,10
22456035624,0.00771,0.029102,0.419133,-0.085115,0.005869,-0.712694,0.696267,11
22456068948,0.009098,0.025205,0.420022,-0.09057,0.001931,-0.709107,0.699258,12
22456102271,0.007291,0.020713,0.418673,-0.10078,-0.007336,-0.705899,0.701068,13
22456135595,0.004921,0.018671,0.416624,-0.112015,-0.016522,-0.701901,0.703217,14
22456168918,0.007013,0.029675,0.415639,-0.11432,-0.01631,-0.697517,0.707202,15
22456235565,0.012226,0.120623,0.424883,-0.042073,0.024921,-0.706604,0.705918,17
22456268889,0.014416,0.18417,0.438306,0.002416,0.049227,-0.708057,0.704434,18
22456302212,0.014932,0.238073,0.456444,0.040431,0.085361,-0.703958,0.703933,19
22456335536,0.014858,0.269534,0.470977,0.062558,0.127055,-0.695546,0.704386,20
22456368859,0.016673,0.27369,0.474582,0.061202,0.132866,-0.694065,0.704894,21
22456435507,0.0195,0.209506,0.464545,0.05009,0.120555,-0.706004,0.696072,23
22456468830,0.020115,0.157906,0.453338,0.023609,0.103135,-0.713289,0.692838,24
22456502154,0.019109,0.109168,0.441269,-0.011246,0.07606,-0.716118,0.693732,25
22456535477,0.018987,0.071693,0.430003,-0.04688,0.03979,-0.716259,0.695121,26
22456568800,0.020367,0.044743,0.421089,-0.076164,0.011833,-0.714652,0.695221,27
22456635448,0.022961,0.017576,0.412564,-0.1006,-0.016699,-0.720205,0.686226,29
22456668772,0.022215,0.01101,0.410836,-0.105912,-0.019018,-0.718802,0.686836,30
22456702095,0.021146,0.00629,0.409494,-0.108255,-0.021544,-0.719122,0.686062,31
22456735419,0.020647,0.003962,0.409644,-0.113494,-0.023155,-0.718885,0.68541,32
22456768742,0.019641,0.001221,0.408044,-0.120604,-0.027255,-0.718164,0.684801,33
22456835389,0.017921,0.00864,0.405519,-0.117212,-0.030915,-0.716737,0.686727,35
22456868713,0.018933,0.04157,0.410432,-0.092603,-0.010709,-0.714968,0.692915,36
22456902036,0.018001,0.096676,0.417966,-0.042767,0.022998,-0.715392,0.697034,37
22456935360,0.018135,0.163156,0.433115,0.008017,0.057471,-0.716188,0.695491,38
22456968684,0.015334,0.22376,0.451903,0.045039,0.100185,-0.709296,0.6963,39
22457002007,0.012054,0.262652,0.467584,0.067254,0.148146,-0.698596,0.696774,40
22457068654,0.015602,0.253922,0.469108,0.063485,0.148749,-0.712906,0.682355,42
22457101978,0.01561,0.212001,0.459743,0.056399,0.138855,-0.717667,0.680068,43
22457135301,0.01392,0.161506,0.442515,0.027996,0.099776,-0.721952,0.684139,44
22457168625,0.013644,0.117428,0.426362,-0.008334,0.058566,-0.725691,0.685473,45
22457201948,0.012856,0.086475,0.412268,-0.044684,0.035982,-0.725274,0.686065,46
22457268596,0.010474,0.065705,0.397139,-0.079773,-0.000159,-0.714338,0.695239,48
22457301919,0.007977,0.066913,0.396449,-0.075991,0.006741,-0.709654,0.700408,49
22457335243,0.007121,0.067839,0.397411,-0.06856,0.020689,-0.705239,0.705343,50
22457368566,0.005749,0.069183,0.396605,-0.064488,0.017672,-0.703797,0.707248,51
22457401890,0.004294,0.070334,0.39394,-0.064287,0.003832,-0.704805,0.706472,52
22457468537,0.004219,0.068043,0.390676,-0.06802,0.011071,-0.699694,0.711111,54
22457501860,0.002937,0.068505,0.388683,-0.073514,0.020993,-0.695099,0.714837,55
22457535184,0.001324,0.069043,0.386309,-0.078704,0.027376,-0.690221,0.718785,56
22457568508,0.003762,0.067143,0.383234,-0.085519,0.030424,-0.686591,0.721355,57
22457601831,0.003272,0.06697,0.380335,-0.090328,0.027685,-0.683288,0.724011,58
22457668478,0.00558,0.063019,0.37781,-0.100898,0.034382,-0.685878,0.719867,60
22457701802,0.00503,0.061377,0.376797,-0.107202,0.051862,-0.681751,0.721827,61
22457735125,0.006559,0.05919,0.378825,-0.110353,0.055849,-0.680523,0.722213,62
22457768449,0.006141,0.056789,0.377585,-0.115398,0.044935,-0.678919,0.723694,63
22457801772,0.004837,0.054543,0.376127,-0.119008,0.040105,-0.675252,0.726818,64
22457835094,0.005222,0.052042,0.375674,-0.120422,0.044072,-0.677515,0.724244,65
22457901743,0.010721,0.048949,0.37979,-0.120053,0.050864,-0.691361,0.710648,67
22457935066,0.011367,0.047022,0.380353,-0.122178,0.058481,-0.693519,0.70759,68
22457968390,0.013271,0.046443,0.381609,-0.128183,0.058298,-0.693942,0.706127,69
22458001713,0.013098,0.04563,0.382493,-0.133283,0.068021,-0.692872,0.705363,70
22458035037,0.01214,0.04521,0.384465,-0.133685,0.082231,-0.690392,0.706205,71
22458101684,0.012275,0.046685,0.386692,-0.136572,0.092238,-0.684715,0.709934,73
22458135008,0.012313,0.046173,0.387115,-0.127135,0.087953,-0.685885,0.7111,74
22458168331,0.014901,0.046484,0.389689,-0.11822,0.083162,-0.689311,0.709901,75
22458201655,0.016002,0.045262,0.389659,-0.111997,0.077045,-0.692959,0.708045,76
22458234979,0.017034,0.044183,0.388395,-0.103985,0.066571,-0.696149,0.7072,77
22458301625,0.02061,0.044093,0.383482,-0.098173,0.021134,-0.703228,0.703836,79
22458334949,0.020607,0.042702,0.381143,-0.096172,0.007192,-0.703123,0.704498,80
22458368273,0.022952,0.043386,0.384118,-0.100758,0.004542,-0.703729,0.703273,81
22458401596,0.023533,0.041666,0.384387,-0.0981,0.002865,-0.704393,0.702993,82
22458434920,0.024243,0.039397,0.382607,-0.098372,-0.00364,-0.706397,0.700938,83
22458501567,0.027159,0.037734,0.381213,-0.106241,-0.021899,-0.707813,0.698021,85
22458534891,0.02764,0.036022,0.379701,-0.107066,-0.02469,-0.708602,0.697001,86
22458568214,0.029154,0.036065,0.38133,-0.107279,-0.024019,-0.708146,0.697455,87
22458601538,0.029352,0.03532,0.381563,-0.10519,-0.01776,-0.706111,0.700019,88
22458634861,0.029443,0.034731,0.381666,-0.104266,-0.007275,-0.703758,0.702709,89
22458668185,0.030254,0.034394,0.384243,-0.105549,-0.00056,-0.702698,0.703616,90
22458734832,0.029684,0.033671,0.382175,-0.111605,-0.002647,-0.69991,0.705453,92
22458768155,0.029191,0.032984,0.383086,-0.112765,-0.007499,-0.697763,0.707358,93
22458801479,0.029138,0.032078,0.382349,-0.109168,-0.014025,-0.69994,0.705669,94
22458834802,0.029021,0.031047,0.381132,-0.10776,-0.019294,-0.70188,0.703833,95
22458868126,0.029898,0.0306,0.38189,-0.108763,-0.019938,-0.702417,0.703124,96
22458934773,0.028587,0.02925,0.380854,-0.108408,-0.018483,-0.701649,0.703984,98
22458968097,0.026917,0.028991,0.382942,-0.108341,-0.022612,-0.700576,0.704943,99
22459001420,0.024648,0.027854,0.381693,-0.108944,-0.031416,-0.696673,0.708372,100
22459034744,0.022521,0.026394,0.380001,-0.110183,-0.041982,-0.691813,0.712385,101
22459068067,0.021822,0.026773,0.383429,-0.108757,-0.048226,-0.689112,0.714823,102
22459134714,0.019809,0.023525,0.38588,-0.11295,-0.052518,-0.688335,0.714618,104
22459168038,0.019357,0.023318,0.389598,-0.110965,-0.059005,-0.688547,0.714219,105
22459201361,0.016247,0.022488,0.392216,-0.10965,-0.065343,-0.686723,0.715624,106
22459234685,0.012022,0.02173,0.394553,-0.112279,-0.067764,-0.683977,0.717618,107
22459268008,0.011131,0.024034,0.398475,-0.117689,-0.064672,-0.683071,0.7179,108
22459334656,0.003495,0.023486,0.407097,-0.121532,-0.063869,-0.679528,0.720689,110
22459367979,0.000733,0.023849,0.414717,-0.117282,-0.066028,-0.678968,0.721725,111
22459401303,-0.002286,0.023315,0.421695,-0.113979,-0.062179,-0.680157,0.721477,112
22459434626,-0.005069,0.022283,0.428587,-0.113535,-0.053241,-0.681559,0.720939,113
22459467950,-0.005037,0.021508,0.435758,-0.110611,-0.045919,-0.682829,0.720695,114
22459501273,-0.006104,0.019622,0.44256,-0.107062,-0.046548,-0.682314,0.721678,115
22459567921,-0.008044,0.014337,0.450988,-0.095822,-0.059809,-0.682692,0.721923,117
22459601244,-0.008319,0.011546,0.454264,-0.094354,-0.065795,-0.682564,0.721716,118
22459634568,-0.008354,0.008669,0.457113,-0.093176,-0.06759,-0.680523,0.723628,119
22459667891,-0.006481,0.00572,0.45984,-0.093106,-0.070167,-0.678741,0.725065,120
22459701215,-0.004437,0.00156,0.461462,-0.094197,-0.073953,-0.677502,0.725706,121
22459767861,0.003985,-0.006805,0.467313,-0.084079,-0.087567,-0.683354,0.719924,123
22459801185,0.007325,-0.011452,0.46954,-0.080842,-0.0965,-0.685782,0.716837,124
22459834509,0.009977,-0.015854,0.471451,-0.078623,-0.102242,-0.687748,0.7144,125
22459867832,0.01098,-0.018947,0.472386,-0.07801,-0.105156,-0.688369,0.713446,126
22459901156,0.012828,-0.022908,0.473099,-0.080331,-0.105451,-0.688749,0.712778,127
22459967803,0.015684,-0.027703,0.474534,-0.081955,-0.112894,-0.688586,0.711609,129
22460001127,0.017351,-0.029531,0.474433,-0.083955,-0.109889,-0.688474,0.711955,130
22460034450,0.01891,-0.030952,0.474769,-0.084183,-0.104105,-0.687764,0.713481,131
22460067774,0.019567,-0.030266,0.476561,-0.081057,-0.100299,-0.686191,0.715899,132
22460101097,0.021143,-0.03153,0.477491,-0.076691,-0.09456,-0.688117,0.715312,133
